USA,Database,Name,Accession,Type,Length,GC,CAI,Organism,Description
fasta::barcode01.ffn:bc01_03274,-,bc01_03274,-,N,2190,64.34,0.759,,ferripyoverdine receptor FpvA 
fasta::barcode01.ffn:bc01_03275,-,bc01_03275,-,N,2001,65.72,0.79,,Transketolase 1
fasta::barcode01.ffn:bc01_03276,-,bc01_03276,-,N,1281,64.01,0.723,,Proton/glutamate-aspartate symporter
fasta::barcode01.ffn:bc01_03277,-,bc01_03277,-,N,1740,70.57,0.627,,hypothetical protein
fasta::barcode01.ffn:bc01_03278,-,bc01_03278,-,N,1836,67.92,0.657,,Tetratricopeptide repeat protein
fasta::barcode01.ffn:bc01_03279,-,bc01_03279,-,N,1008,67.56,0.653,,von Willebrand factor type A domain protein
fasta::barcode01.ffn:bc01_03280,-,bc01_03280,-,N,456,69.96,0.562,,hypothetical protein
fasta::barcode01.ffn:bc01_03281,-,bc01_03281,-,N,972,71.4,0.594,,hypothetical protein
fasta::barcode01.ffn:bc01_03282,-,bc01_03282,-,N,1020,67.84,0.705,,ATPase family associated with various cellular activities (AAA)
fasta::barcode01.ffn:bc01_03283,-,bc01_03283,-,N,1947,63.17,0.647,,type IV pilus secretin PilQ 
fasta::barcode01.ffn:bc01_03284,-,bc01_03284,-,N,534,63.67,0.571,,type IV pilus biogenesis protein PilP 
fasta::barcode01.ffn:bc01_03285,-,bc01_03285,-,N,666,62.61,0.787,,type IV pilus inner membrane platform protein PilO 
fasta::barcode01.ffn:bc01_03286,-,bc01_03286,-,N,780,65.51,0.666,,Fimbrial assembly protein (PilN)
fasta::barcode01.ffn:bc01_03287,-,bc01_03287,-,N,1059,63.08,0.673,,type IV pilus inner membrane platform protein PilM 
fasta::barcode01.ffn:bc01_03288,-,bc01_03288,-,N,2427,66.58,0.782,,Penicillin-binding protein 1A
fasta::barcode01.ffn:bc01_03289,-,bc01_03289,-,N,651,65.75,0.601,,hypothetical protein
fasta::barcode01.ffn:bc01_03290,-,bc01_03290,-,N,1290,61.24,0.771,,Citrate synthase
fasta::barcode01.ffn:bc01_03291,-,bc01_03291,-,N,243,55.14,0.766,,50S ribosomal protein L31 type B
fasta::barcode01.ffn:bc01_03292,-,bc01_03292,-,N,939,69.12,0.738,,Pyrimidine-specific ribonucleoside hydrolase RihA
fasta::barcode01.ffn:bc01_03293,-,bc01_03293,-,N,2142,69.51,0.724,,ATP-dependent DNA helicase RecG
fasta::barcode01.ffn:bc01_03294,-,bc01_03294,-,N,381,66.67,0.732,,RutC family protein
fasta::barcode01.ffn:bc01_03295,-,bc01_03295,-,N,1545,67.18,0.709,,Galactarate dehydratase (L-threo-forming)
fasta::barcode01.ffn:bc01_03296,-,bc01_03296,-,N,1272,63.29,0.648,,Porin-like protein NicP
fasta::barcode01.ffn:bc01_03297,-,bc01_03297,-,N,1356,65.49,0.668,,Glucarate dehydratase
fasta::barcode01.ffn:bc01_03298,-,bc01_03298,-,N,1362,63.36,0.684,,major facilitator family transporter phagosomal transporter 
fasta::barcode01.ffn:bc01_03299,-,bc01_03299,-,N,1581,69.07,0.689,,Alpha-ketoglutaric semialdehyde dehydrogenase 3
fasta::barcode01.ffn:bc01_03300,-,bc01_03300,-,N,918,66.88,0.685,,putative 5-dehydro-4-deoxyglucarate dehydratase
fasta::barcode01.ffn:bc01_03301,-,bc01_03301,-,N,870,67.59,0.686,,DNA-binding transcriptional activator AllS 
fasta::barcode01.ffn:bc01_03302,-,bc01_03302,-,N,2172,65.15,0.757,,Probable GTP pyrophosphokinase RelA (ATP:GTP 3'-pyrophosphotransferase (PPGPP synthetase I ((P PPGPP synthetase (GTP diphosphokinase 
fasta::barcode01.ffn:bc01_03303,-,bc01_03303,-,N,300,63.33,0.783,,DNA-directed RNA polymerase subunit omega
fasta::barcode01.ffn:bc01_03304,-,bc01_03304,-,N,612,66.67,0.774,,Guanylate kinase
fasta::barcode01.ffn:bc01_03305,-,bc01_03305,-,N,861,67.02,0.74,,hypothetical protein
fasta::barcode01.ffn:bc01_03306,-,bc01_03306,-,N,726,67.91,0.783,,Ribonuclease PH
fasta::barcode01.ffn:bc01_03307,-,bc01_03307,-,N,393,65.9,0.731,,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily protein
fasta::barcode01.ffn:bc01_03308,-,bc01_03308,-,N,600,67.17,0.73,,deoxyribonucleotide triphosphate pyrophosphatase 
fasta::barcode01.ffn:bc01_03309,-,bc01_03309,-,N,1158,66.84,0.738,,Heme chaperone HemW
fasta::barcode01.ffn:bc01_03310,-,bc01_03310,-,N,2433,69.21,0.665,,hypothetical protein
fasta::barcode01.ffn:bc01_03311,-,bc01_03311,-,N,345,69.28,0.745,,hypothetical protein
fasta::barcode01.ffn:bc01_03312,-,bc01_03312,-,N,1326,67.04,0.764,,Xaa-Pro dipeptidase
fasta::barcode01.ffn:bc01_03313,-,bc01_03313,-,N,399,65.41,0.637,,hypothetical protein
fasta::barcode01.ffn:bc01_03314,-,bc01_03314,-,N,1332,67.49,0.744,,Xaa-Pro aminopeptidase
fasta::barcode01.ffn:bc01_03315,-,bc01_03315,-,N,543,69.43,0.755,,hypothetical protein
fasta::barcode01.ffn:bc01_03316,-,bc01_03316,-,N,258,67.83,0.667,,hypothetical protein
fasta::barcode01.ffn:bc01_03317,-,bc01_03317,-,N,297,64.65,0.676,,Cell division protein ZapA
fasta::barcode01.ffn:bc01_03318,-,bc01_03318,-,N,591,71.07,0.695,,5-formyltetrahydrofolate cyclo-ligase
fasta::barcode01.ffn:bc01_03319,-,bc01_03319,-,N,471,62.42,0.749,,EVE domain protein
fasta::barcode01.ffn:bc01_03320,-,bc01_03320,-,N,648,67.59,0.788,,Ribose-5-phosphate isomerase A
fasta::barcode01.ffn:bc01_03321,-,bc01_03321,-,N,450,64.44,0.705,,putative ACR
fasta::barcode01.ffn:bc01_03322,-,bc01_03322,-,N,846,67.38,0.733,,Transglutaminase-like superfamily protein
fasta::barcode01.ffn:bc01_03323,-,bc01_03323,-,N,192,62.5,0.769,,Rubredoxin-2
fasta::barcode01.ffn:bc01_03324,-,bc01_03324,-,N,624,68.27,0.616,,Thiamine-phosphate synthase
fasta::barcode01.ffn:bc01_03325,-,bc01_03325,-,N,3174,64.84,0.786,,hypothetical protein
fasta::barcode01.ffn:bc01_03326,-,bc01_03326,-,N,1290,68.99,0.829,,diaminobutyrate-2-oxoglutarate aminotransferase PvdH 
fasta::barcode01.ffn:bc01_03327,-,bc01_03327,-,N,2766,68.58,0.69,,HTH-type transcriptional regulator MalT
fasta::barcode01.ffn:bc01_03328,-,bc01_03328,-,N,450,63.33,0.68,,Azurin
fasta::barcode01.ffn:bc01_03329,-,bc01_03329,-,N,1200,66.83,0.718,,Histidinol-phosphate aminotransferase
fasta::barcode01.ffn:bc01_03330,-,bc01_03330,-,N,504,63.69,0.678,,Endoribonuclease L-PSP
fasta::barcode01.ffn:bc01_03331,-,bc01_03331,-,N,426,65.26,0.635,,Cytochrome C oxidase cbb3-type subunit III
fasta::barcode01.ffn:bc01_03332,-,bc01_03332,-,N,1608,64.86,0.71,,L-amino acid oxidase
fasta::barcode01.ffn:bc01_03333,-,bc01_03333,-,N,2292,62.83,0.714,,Vitamin B12 transporter BtuB
fasta::barcode01.ffn:bc01_03334,-,bc01_03334,-,N,618,69.26,0.638,,hypothetical protein
fasta::barcode01.ffn:bc01_03335,-,bc01_03335,-,N,1263,69.6,0.765,,diaminobutyrate-2-oxoglutarate aminotransferase PvdH 
fasta::barcode01.ffn:bc01_03336,-,bc01_03336,-,N,873,65.52,0.729,,Ion transport protein
fasta::barcode01.ffn:bc01_03337,-,bc01_03337,-,N,948,64.98,0.754,,hypothetical protein
fasta::barcode01.ffn:bc01_03338,-,bc01_03338,-,N,816,67.28,0.686,,flagellar-related 3-oxoacyl-ACP reductase 
fasta::barcode01.ffn:bc01_03339,-,bc01_03339,-,N,660,68.94,0.706,,hypothetical protein
fasta::barcode01.ffn:bc01_03340,-,bc01_03340,-,N,2082,68.44,0.704,,SNARE associated Golgi protein
fasta::barcode01.ffn:bc01_03341,-,bc01_03341,-,N,885,63.73,0.677,,Bestrophin RFP-TM chloride channel
fasta::barcode01.ffn:bc01_03342,-,bc01_03342,-,N,600,68.17,0.687,,ATP-dependent protease La (LON) substrate-binding domain protein
fasta::barcode01.ffn:bc01_03343,-,bc01_03343,-,N,1359,67.48,0.682,,UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-26-diaminoheptandioate ligase
fasta::barcode01.ffn:bc01_03344,-,bc01_03344,-,N,564,64.18,0.645,,Adenylate kinase
fasta::barcode01.ffn:bc01_03345,-,bc01_03345,-,N,1257,67.54,0.76,,Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
fasta::barcode01.ffn:bc01_03346,-,bc01_03346,-,N,672,66.07,0.492,,hypothetical protein
fasta::barcode01.ffn:bc01_03347,-,bc01_03347,-,N,507,64.3,0.586,,hypothetical protein
fasta::barcode01.ffn:bc01_03348,-,bc01_03348,-,N,2028,62.97,0.64,,K(+)-insensitive pyrophosphate-energized proton pump
fasta::barcode01.ffn:bc01_03349,-,bc01_03349,-,N,483,64.18,0.603,,hypothetical protein
fasta::barcode01.ffn:bc01_03350,-,bc01_03350,-,N,537,63.69,0.856,,Inorganic pyrophosphatase
fasta::barcode01.ffn:bc01_03351,-,bc01_03351,-,N,1113,67.57,0.694,,HDOD domain protein
fasta::barcode01.ffn:bc01_03352,-,bc01_03352,-,N,2889,61.34,0.686,,Vitamin B12 transporter BtuB
fasta::barcode01.ffn:bc01_03353,-,bc01_03353,-,N,894,64.54,0.601,,Helix-turn-helix domain protein
fasta::barcode01.ffn:bc01_03354,-,bc01_03354,-,N,2325,66.06,0.586,,Tol-Pal system protein TolB
fasta::barcode01.ffn:bc01_03355,-,bc01_03355,-,N,1878,62.51,0.683,,Phosphomethylpyrimidine synthase
fasta::barcode01.ffn:bc01_03356,-,bc01_03356,-,N,180,65,0.55,,hypothetical protein
fasta::barcode01.ffn:bc01_03357,-,bc01_03357,-,N,1980,64.44,0.663,,CE1: acetyl xylan esterase  and 6 other functions.
fasta::barcode01.ffn:bc01_03358,-,bc01_03358,-,N,1839,68.73,0.697,,Methyl-accepting chemotaxis protein (MCP) signalling domain protein
fasta::barcode01.ffn:bc01_03359,-,bc01_03359,-,N,1710,64.62,0.709,,gamma-glutamyltranspeptidase
fasta::barcode01.ffn:bc01_03360,-,bc01_03360,-,N,1002,62.18,0.758,,Ketol-acid reductoisomerase (NADP(+))
fasta::barcode01.ffn:bc01_03361,-,bc01_03361,-,N,1722,66.55,0.734,,Acetolactate synthase isozyme 2 large subunit
fasta::barcode01.ffn:bc01_03362,-,bc01_03362,-,N,258,68.6,0.773,,ACT domain protein
fasta::barcode01.ffn:bc01_03363,-,bc01_03363,-,N,1176,66.75,0.606,,Pyridoxal-phosphate dependent enzyme
fasta::barcode01.ffn:bc01_03364,-,bc01_03364,-,N,1563,64.88,0.747,,2-isopropylmalate synthase
fasta::barcode01.ffn:bc01_03365,-,bc01_03365,-,N,282,59.57,0.48,,hypothetical protein
fasta::barcode01.ffn:bc01_03366,-,bc01_03366,-,N,1074,63.31,0.648,,3-isopropylmalate dehydrogenase
fasta::barcode01.ffn:bc01_03367,-,bc01_03367,-,N,750,66,0.632,,putative methyltransferase YcgJ
fasta::barcode01.ffn:bc01_03368,-,bc01_03368,-,N,648,61.27,0.674,,3-isopropylmalate dehydratase small subunit 1
fasta::barcode01.ffn:bc01_03369,-,bc01_03369,-,N,1440,64.51,0.692,,3-isopropylmalate dehydratase large subunit
fasta::barcode01.ffn:bc01_03370,-,bc01_03370,-,N,903,68.99,0.68,,HTH-type transcriptional regulator CysB
fasta::barcode01.ffn:bc01_03371,-,bc01_03371,-,N,3000,68.8,0.683,,Two component regulator propeller
fasta::barcode01.ffn:bc01_03372,-,bc01_03372,-,N,654,66.51,0.713,,hypothetical protein
fasta::barcode01.ffn:bc01_03373,-,bc01_03373,-,N,657,67.12,0.791,,Protein-L-isoaspartate O-methyltransferase
fasta::barcode01.ffn:bc01_03374,-,bc01_03374,-,N,1374,59.46,0.53,,Outer membrane protein TolC
fasta::barcode01.ffn:bc01_03375,-,bc01_03375,-,N,1320,67.35,0.684,,lipopolysaccharide core biosynthesis protein WaaP 
fasta::barcode01.ffn:bc01_03376,-,bc01_03376,-,N,921,67.32,0.736,,lipid A biosynthesis lauroyl acyltransferase 
fasta::barcode01.ffn:bc01_03377,-,bc01_03377,-,N,1335,70.49,0.707,,O-Antigen ligase
fasta::barcode01.ffn:bc01_03378,-,bc01_03378,-,N,1113,71.16,0.663,,GT4: sucrose synthase  and 21 other functions.
fasta::barcode01.ffn:bc01_03379,-,bc01_03379,-,N,198,66.16,0.78,,hypothetical protein
fasta::barcode01.ffn:bc01_03380,-,bc01_03380,-,N,3081,67.61,0.666,,GH92: mannosyl-oligosaccharide alpha-12-mannosidase  and 7 other functions.
fasta::barcode01.ffn:bc01_03381,-,bc01_03381,-,N,315,67.62,0.574,,hypothetical protein
fasta::barcode01.ffn:bc01_03382,-,bc01_03382,-,N,267,64.79,0.46,,hypothetical protein
fasta::barcode01.ffn:bc01_03383,-,bc01_03383,-,N,2310,65.37,0.824,,NADP-dependent malic enzyme
fasta::barcode01.ffn:bc01_03384,-,bc01_03384,-,N,1347,64.22,0.763,,C4-dicarboxylate transport protein
fasta::barcode01.ffn:bc01_03385,-,bc01_03385,-,N,1170,65.73,0.802,,Porin P
fasta::barcode01.ffn:bc01_03386,-,bc01_03386,-,N,2646,68.82,0.751,,Sensor histidine kinase RcsC
fasta::barcode01.ffn:bc01_03387,-,bc01_03387,-,N,225,61.78,0.522,,hypothetical protein
fasta::barcode01.ffn:bc01_03388,-,bc01_03388,-,N,807,66.29,0.665,,Transcriptional regulatory protein RcsB
fasta::barcode01.ffn:bc01_03389,-,bc01_03389,-,N,1050,68.67,0.706,,Bacterial extracellular solute-binding protein
fasta::barcode01.ffn:bc01_03390,-,bc01_03390,-,N,1386,68.11,0.716,,Possible two component system response sensor kinase membrane associated PhoR 
fasta::barcode01.ffn:bc01_03391,-,bc01_03391,-,N,702,66.1,0.706,,Possible two component system response transcriptional positive regulator PhoP 
fasta::barcode01.ffn:bc01_03392,-,bc01_03392,-,N,1194,65.83,0.788,,Porin O
fasta::barcode01.ffn:bc01_03393,-,bc01_03393,-,N,1329,64.56,0.765,,Citrate transporter
fasta::barcode01.ffn:bc01_03394,-,bc01_03394,-,N,270,59.26,0.441,,hypothetical protein
fasta::barcode01.ffn:bc01_03395,-,bc01_03395,-,N,741,64.24,0.641,,flagellar-related 3-oxoacyl-ACP reductase 
fasta::barcode01.ffn:bc01_03396,-,bc01_03396,-,N,1032,68.31,0.711,,sugar-binding transcriptional regulator LacI family 
fasta::barcode01.ffn:bc01_03397,-,bc01_03397,-,N,1335,65.69,0.701,,Major Facilitator Superfamily protein
fasta::barcode01.ffn:bc01_03398,-,bc01_03398,-,N,2457,65.93,0.794,,Vitamin B12 transporter BtuB
fasta::barcode01.ffn:bc01_03399,-,bc01_03399,-,N,1914,67.61,0.684,,Amylosucrase
fasta::barcode01.ffn:bc01_03400,-,bc01_03400,-,N,681,64.46,0.743,,DJ-1/PfpI family protein
fasta::barcode01.ffn:bc01_03401,-,bc01_03401,-,N,1263,66.11,0.67,,hypothetical protein
fasta::barcode01.ffn:bc01_03402,-,bc01_03402,-,N,1092,67.03,0.665,,Small ribosomal subunit biogenesis GTPase RsgA
fasta::barcode01.ffn:bc01_03403,-,bc01_03403,-,N,1272,66.98,0.726,,Glutamate-pyruvate aminotransferase AlaA
fasta::barcode01.ffn:bc01_03404,-,bc01_03404,-,N,624,69.71,0.687,,CE3: acetyl xylan esterase .
fasta::barcode01.ffn:bc01_03405,-,bc01_03405,-,N,672,68.15,0.742,,Methyltransferase domain protein
fasta::barcode01.ffn:bc01_03406,-,bc01_03406,-,N,777,71.3,0.731,,Peptidoglycan N-deacetylase 
fasta::barcode01.ffn:bc01_03407,-,bc01_03407,-,N,927,67.42,0.783,,Thiosulfate sulfurtransferase GlpE
fasta::barcode01.ffn:bc01_03408,-,bc01_03408,-,N,876,67.81,0.691,,hypothetical protein
fasta::barcode01.ffn:bc01_03409,-,bc01_03409,-,N,561,62.21,0.659,,Coxiella Dot/Icm type IVB secretion system translocated effector 
fasta::barcode01.ffn:bc01_03410,-,bc01_03410,-,N,1398,66.6,0.758,,CE9: N-acetylglucosamine 6-phosphate deacetylase  and 1 other functions.
fasta::barcode01.ffn:bc01_03411,-,bc01_03411,-,N,1281,70.02,0.757,,Amidohydrolase family protein
fasta::barcode01.ffn:bc01_03412,-,bc01_03412,-,N,567,65.43,0.668,,hypothetical protein
fasta::barcode01.ffn:bc01_03413,-,bc01_03413,-,N,420,67.86,0.653,,hypothetical protein
fasta::barcode01.ffn:bc01_03414,-,bc01_03414,-,N,819,71.55,0.652,,hypothetical protein
fasta::barcode01.ffn:bc01_03415,-,bc01_03415,-,N,372,65.86,0.685,,hypothetical protein
fasta::barcode01.ffn:bc01_03416,-,bc01_03416,-,N,1602,66.92,0.691,,PL4: rhamnogalacturonan endolyase .
fasta::barcode01.ffn:bc01_03417,-,bc01_03417,-,N,789,58.56,0.544,,Endoglucanase S
fasta::barcode01.ffn:bc01_03418,-,bc01_03418,-,N,816,62.99,0.756,,GH12: endoglucanase  and 3 other functions.
fasta::barcode01.ffn:bc01_03419,-,bc01_03419,-,N,945,65.71,0.757,,putative protein DegV family
fasta::barcode01.ffn:bc01_03420,-,bc01_03420,-,N,339,70.8,0.77,,hypothetical protein
fasta::barcode01.ffn:bc01_03421,-,bc01_03421,-,N,924,65.91,0.636,,EamA-like transporter family protein
fasta::barcode01.ffn:bc01_03422,-,bc01_03422,-,N,792,65.03,0.615,,phenazine biosynthesis protein PhzF isomerase 
fasta::barcode01.ffn:bc01_03423,-,bc01_03423,-,N,1410,69.43,0.633,,2-aminoadipate transaminase
fasta::barcode01.ffn:bc01_03424,-,bc01_03424,-,N,831,64.14,0.731,,S-formylglutathione hydrolase
fasta::barcode01.ffn:bc01_03425,-,bc01_03425,-,N,576,62.5,0.676,,Glutathione-dependent formaldehyde-activating enzyme
fasta::barcode01.ffn:bc01_03426,-,bc01_03426,-,N,1110,62.97,0.757,,S-(hydroxymethyl)glutathione dehydrogenase
fasta::barcode01.ffn:bc01_03427,-,bc01_03427,-,N,276,63.41,0.483,,Transcriptional repressor FrmR
fasta::barcode01.ffn:bc01_03428,-,bc01_03428,-,N,915,62.4,0.564,,HTH-type transcriptional regulator CysL
fasta::barcode01.ffn:bc01_03429,-,bc01_03429,-,N,1173,67.35,0.619,,Voltage-dependent anion channel
fasta::barcode01.ffn:bc01_03430,-,bc01_03430,-,N,1098,66.85,0.675,,GT4: sucrose synthase  and 21 other functions.
fasta::barcode01.ffn:bc01_03431,-,bc01_03431,-,N,777,66.54,0.706,,biofilm-controlling response regulator 
fasta::barcode01.ffn:bc01_03432,-,bc01_03432,-,N,1497,71.28,0.742,,Adaptive-response sensory-kinase SasA
fasta::barcode01.ffn:bc01_03433,-,bc01_03433,-,N,1365,65.79,0.778,,Glutamate--cysteine ligase EgtA
fasta::barcode01.ffn:bc01_03434,-,bc01_03434,-,N,624,66.35,0.757,,putative GTP-binding protein EngB
fasta::barcode01.ffn:bc01_03435,-,bc01_03435,-,N,798,70.55,0.732,,Cytochrome c
fasta::barcode01.ffn:bc01_03436,-,bc01_03436,-,N,651,67.59,0.794,,Thiol:disulfide interchange protein DsbA
fasta::barcode01.ffn:bc01_03437,-,bc01_03437,-,N,822,68.61,0.816,,hypothetical protein
fasta::barcode01.ffn:bc01_03438,-,bc01_03438,-,N,768,65.62,0.71,,hypothetical protein
fasta::barcode01.ffn:bc01_03439,-,bc01_03439,-,N,1980,63.89,0.709,,Osmo-dependent choline transporter BetT2
fasta::barcode01.ffn:bc01_03440,-,bc01_03440,-,N,1473,66.26,0.702,,NAD/NADP-dependent betaine aldehyde dehydrogenase
fasta::barcode01.ffn:bc01_03441,-,bc01_03441,-,N,1671,64.99,0.691,,Oxygen-dependent choline dehydrogenase
fasta::barcode01.ffn:bc01_03442,-,bc01_03442,-,N,105,65.71,0.448,,hypothetical protein
fasta::barcode01.ffn:bc01_03443,-,bc01_03443,-,N,2880,64.65,0.722,,Vitamin B12 transporter BtuB
fasta::barcode01.ffn:bc01_03444,-,bc01_03444,-,N,2034,69.76,0.716,,Soluble lytic murein transglycosylase
fasta::barcode01.ffn:bc01_03445,-,bc01_03445,-,N,1233,68.29,0.699,,Multifunctional CCA protein
fasta::barcode01.ffn:bc01_03446,-,bc01_03446,-,N,2697,62.4,0.699,,Vitamin B12 transporter BtuB
fasta::barcode01.ffn:bc01_03447,-,bc01_03447,-,N,1356,66.15,0.539,,Peptidase family S41
fasta::barcode01.ffn:bc01_03448,-,bc01_03448,-,N,1155,70.3,0.755,,N-acetylglucosamine-6-phosphate deacetylase
fasta::barcode01.ffn:bc01_03449,-,bc01_03449,-,N,1029,67.74,0.714,,Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
fasta::barcode01.ffn:bc01_03450,-,bc01_03450,-,N,1098,66.76,0.73,,sugar-binding transcriptional regulator LacI family 
fasta::barcode01.ffn:bc01_03451,-,bc01_03451,-,N,1278,62.68,0.691,,glucose/galactose transporter 
fasta::barcode01.ffn:bc01_03452,-,bc01_03452,-,N,756,67.59,0.711,,HTH-type transcriptional repressor NagR
fasta::barcode01.ffn:bc01_03453,-,bc01_03453,-,N,717,68.62,0.637,,Type II secretion system (T2SS) protein N
fasta::barcode01.ffn:bc01_03454,-,bc01_03454,-,N,453,68.65,0.642,,Type II secretion system (T2SS) protein M
fasta::barcode01.ffn:bc01_03455,-,bc01_03455,-,N,1065,70.42,0.648,,Type II secretion system (T2SS) protein L
fasta::barcode01.ffn:bc01_03456,-,bc01_03456,-,N,993,68.28,0.689,,general secretion pathway protein K 
fasta::barcode01.ffn:bc01_03457,-,bc01_03457,-,N,600,69.67,0.608,,general secretion pathway protein J 
fasta::barcode01.ffn:bc01_03458,-,bc01_03458,-,N,372,68.55,0.627,,general secretion pathway protein I 
fasta::barcode01.ffn:bc01_03459,-,bc01_03459,-,N,525,72.76,0.736,,hypothetical protein
fasta::barcode01.ffn:bc01_03460,-,bc01_03460,-,N,465,67.1,0.731,,general secretion pathway protein G 
fasta::barcode01.ffn:bc01_03461,-,bc01_03461,-,N,1197,67.34,0.701,,general secretion pathway protein F 
fasta::barcode01.ffn:bc01_03462,-,bc01_03462,-,N,1500,68.13,0.72,,general secretion pathway protein E 
fasta::barcode01.ffn:bc01_03463,-,bc01_03463,-,N,2073,68.16,0.718,,general secretion pathway protein D 
fasta::barcode01.ffn:bc01_03464,-,bc01_03464,-,N,813,69.99,0.615,,Type II secretion system protein C
fasta::barcode01.ffn:bc01_03465,-,bc01_03465,-,N,2655,63.92,0.747,,TonB dependent receptor
fasta::barcode01.ffn:bc01_03466,-,bc01_03466,-,N,1479,66.87,0.724,,hypothetical protein
fasta::barcode01.ffn:bc01_03467,-,bc01_03467,-,N,861,67.6,0.712,,2OG-Fe(II) oxygenase superfamily protein
fasta::barcode01.ffn:bc01_03468,-,bc01_03468,-,N,405,67.16,0.673,,hypothetical protein
fasta::barcode01.ffn:bc01_03469,-,bc01_03469,-,N,1185,66.5,0.681,,Putative S-adenosyl-L-methionine-dependent methyltransferase
fasta::barcode01.ffn:bc01_03470,-,bc01_03470,-,N,738,70.6,0.727,,flagellar-related 3-oxoacyl-ACP reductase 
fasta::barcode01.ffn:bc01_03471,-,bc01_03471,-,N,522,65.13,0.684,,78-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)
fasta::barcode01.ffn:bc01_03472,-,bc01_03472,-,N,1503,66.4,0.755,,Sensor histidine kinase RcsC
fasta::barcode01.ffn:bc01_03473,-,bc01_03473,-,N,441,62.81,0.759,,Response regulator rcp1
fasta::barcode01.ffn:bc01_03474,-,bc01_03474,-,N,1812,65.01,0.743,,Adaptive-response sensory-kinase SasA
fasta::barcode01.ffn:bc01_03475,-,bc01_03475,-,N,372,61.29,0.705,,Osmotically-inducible protein Y
fasta::barcode01.ffn:bc01_03476,-,bc01_03476,-,N,1059,68.56,0.735,,putative oxidoreductase YdgJ
fasta::barcode01.ffn:bc01_03477,-,bc01_03477,-,N,942,66.14,0.702,,6-phosphogluconate dehydrogenase 
fasta::barcode01.ffn:bc01_03478,-,bc01_03478,-,N,1362,66.01,0.631,,hypothetical protein
fasta::barcode01.ffn:bc01_03479,-,bc01_03479,-,N,378,62.43,0.604,,hypothetical protein
fasta::barcode01.ffn:bc01_03480,-,bc01_03480,-,N,81,76.54,0.403,,tRNA-Ala(ggc)
fasta::barcode01.ffn:bc01_03481,-,bc01_03481,-,N,1065,70.05,0.713,,hypothetical protein
fasta::barcode01.ffn:bc01_03482,-,bc01_03482,-,N,1146,67.71,0.678,,hypothetical protein
fasta::barcode01.ffn:bc01_03483,-,bc01_03483,-,N,1407,64.25,0.718,,Nicotinate phosphoribosyltransferase (NAPRTase) family protein
fasta::barcode01.ffn:bc01_03484,-,bc01_03484,-,N,1056,64.49,0.673,,Bifunctional NMN adenylyltransferase/Nudix hydrolase
fasta::barcode01.ffn:bc01_03485,-,bc01_03485,-,N,867,65.97,0.717,,Endonuclease/Exonuclease/phosphatase family protein
fasta::barcode01.ffn:bc01_03486,-,bc01_03486,-,N,906,71.08,0.658,,DNA-binding transcriptional activator AllS 
